TaxId	Phylum	Class	Order	Family	Genus	Species	Accession_assembly	Quast_ContigN50	Quast_ContigN75	Sequence_technology	Assembly_level	Assembly_size	Date_submission_ncbi	BioProject	BioSample	Reads_assembly	Reads_available	BUSCO_Single	BUSCO_Duplicate	BUSCO_Complete	BUSCO_Fragmented	BUSCO_Missing	Experiment	Cvalue	Method	Date_method	Notes_cvalue_method	Expected_Cvalue	Genome_size_bp
85089	Chordata	Amphibia	Anura	Pelobatidae	Scaphiopus	Scaphiopus couchii	GCA_009364435.1	645	560	Illumina NextSeq	Scaffold	484148731	2019/10/28	PRJNA529692	SAMN11282385	SR	Yes	1.4	0	1.4	29	69.6						NA	NA
8435	Chordata	Amphibia	Anura	Pelobatidae	Scaphiopus	Scaphiopus holbrookii	GCA_009364455.1	772	615	Illumina NextSeq	Scaffold	710849620	2019/10/28	PRJNA529692	SAMN11282362	SR	Yes	3.9	0	3.9	41.6	54.5						NA	NA
233779	Chordata	Amphibia	Anura	Pelobatidae	Spea	Spea bombifrons	GCA_009364475.1	793	621	Illumina NextSeq	Scaffold	765304928	2019/10/28	PRJNA529692	SAMN11282360	SR	Yes	5.3	0	5.3	44.3	50.4						NA	NA
30317	Chordata	Amphibia	Anura	Pelobatidae	Spea	Spea multiplicata	GCA_009364415.1	30692	11948	PacBio Sequel	Scaffold	1075972709	2019/10/28	PRJNA529692	SAMN10605271	LR	Yes	77.6	11.8	89.4	7.7	2.9						NA	NA
247094	Chordata	Amphibia	Anura	Pipidae	Hymenochirus	Hymenochirus boettgeri	GCA_019447015.1	783846	214669	Illumina HiSeq; PacBio Sequel	Chromosome	3210867089	2021/08/05	PRJNA578589	SAMN13066281	LR-SR	LR-SR	94.1	1.9	96	2.7	1.3	SRR10362925					3892028422.70255	3892028422.70255
247091	Chordata	Amphibia	Anura	Pipidae	Pipa	Pipa parva	GCA_019650415.1	6227	3305	Illumina HiSeq	Scaffold	1370893480	2021/08/17	PRJNA588312	SAMN12075865	SR	Yes	41.1	0.3	41.4	44.8	13.8						NA	NA
8355	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus laevis	GCA_017654675.1	22451507	10686204	PacBio RSII	Chromosome	2742469346	2021/04/12	PRJNA313213	SAMN18035302	LR		56.1	43.7	99.8	0.2	0		3511020000	FCM	1998	most recent	3325113995.44628	3511020000
8364	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus tropicalis	GCA_000004195.4	14634335	5729377	PacBio Sequel; Illumina HiSeq	Chromosome	1451301209	2019/11/14	PRJNA577946	SAMN13041969	LR-SR	LR-SR	98.8	0.4	99.2	0.3	0.5	SRR10427760					1762378359.29507	1762378359.29507
30357	Chordata	Amphibia	Anura	Pyxicephalidae	Pyxicephalus	Pyxicephalus adspersus	GCA_004786255.1	30447	14194	Illumina HiSeq X	Chromosome	1563367516	2019/04/17	PRJNA439445	SAMN08767028	SR		93.4	1.2	94.6	3.7	1.7						NA	NA
8410	Chordata	Amphibia	Anura	Ranidae	Glandirana	Glandirana rugosa	GCA_018402905.1	11015	4889	Illumina NovaSeq 6000; Illumina HiSeq 2500	Scaffold	7628398632	2021/03/18	PRJDB9666	SAMD00218480	SR	Yes	87.9	4.2	92.1	5.9	2						NA	NA
8400	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates catesbeianus	GCA_002284835.2	5995	2356	Illumina HiSeq; Illumina MiSeq	Scaffold	6250353185	2017/09/01	PRJNA285814	SAMN03760860	SR	Yes	52.2	2.8	55	32.4	12.6						NA	NA
8407	Chordata	Amphibia	Anura	Ranidae	Rana	Rana temporaria	GCA_905171775.1	6264810	2661350		Chromosome	4111422596	2021/01/28	PRJEB42171	SAMEA7521635		LR-SR	91.8	4.5	96.3	1.6	2.1	ERR6003050	4801980000	FCM	1998	most recent	4981995052.7582	4801980000
6500	Mollusca	Gastropoda	Aplysiida	Aplysiidae	Aplysia	Aplysia californica	GCA_000002075.2	9586	3004	Illumina Hi-Seq	Scaffold	927310431	2013/05/15	PRJNA13635	SAMN02953658	SR		NA	NA	NA	NA	NA						NA	NA
2743191	Echinodermata	Holothuroidea	Apodida	Chiridotidae	Chiridota	Chiridota heheva	GCA_020152595.1	1217086	541581	Oxford Nanopore PromethION; Illumina NovaSeq	Scaffold	1106931595	2021/09/27	PRJNA752986	SAMN20668875	LR-SR	LR-SR	89.7	0.5	90.2	4.1	5.7						1345578523.25215	1345578523.25215
8897	Chordata	Aves	Apodiformes	Apodidae	Chaetura	Chaetura pelagica	GCA_000747805.1	30816	16225	Illumina GA II	Scaffold	1119188094	2014/09/04	PRJNA210808	SAMN03018471	SR		81.8	0.4	82.2	8	9.8						NA	NA
243314	Chordata	Aves	Apodiformes	Apodidae	Hemiprocne	Hemiprocne comata	GCA_013396855.1	62595	29070	Illumina HiSeq	Scaffold	1141196188	2020/07/10	PRJNA545868	SAMN12253781	SR	SR	86.2	0.2	86.4	5.5	8.1						1387049884.73086	1387049884.73086
9244	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte anna	GCA_003957555.2	14522327	4548147	PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Arima Genomics HiC	Chromosome	1059687259	2019/05/16	PRJNA489139	SAMN02265252	LR-SR	LR-SR	88.2	0.5	88.7	1.8	9.5		1114920000	FIA	2014	one measure	1288397428.58461	1114920000
689266	Chordata	Aves	Apodiformes	Trochilidae	Oreotrochilus	Oreotrochilus melanogaster	GCA_013400995.1	7758	4136	Illumina HiSeq	Scaffold	1107792040	2020/07/10	PRJNA545868	SAMN12253978	SR	Yes	77.4	0.1	77.5	11.3	11.2						NA	NA
8823	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx haastii	GCA_003342985.1	119838	59770	Illumina HiSeq	Scaffold	1221441152	2018/07/26	PRJNA433110	SAMN08476452	SR	SR	90.3	0.3	90.6	4.1	5.3						1484172529.93169	1484172529.93169
202946	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx mantelli mantelli	GCA_001039765.2	16919	7559		Contig	1595295449	2015/06/23	PRJEB6383	SAMEA2560515			84.7	0.8	85.5	8.3	6.2						NA	NA
8824	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx owenii	GCA_003342965.1	138236	67914	Illumina HiSeq	Scaffold	1231276503	2018/07/26	PRJNA433110	SAMN08476453	SR	SR	91.4	0.2	91.6	3.5	4.9						1496076520.63694	1496076520.63694
308060	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx rowi	GCA_003343035.1	129298	64936	Illumina HiSeq	Scaffold	1228902913	2018/07/26	PRJNA433110	SAMN08476454	SR	SR	92	0.2	92.2	3.9	3.9						1493203700.61271	1493203700.61271
182803	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus ventricosus	GCA_013235015.1	23020	8330	Illumina NextSeq 500; MinION	Scaffold	3656621265	2019/08/02	PRJDB7092	SAMD00127334	SR	Yes	80.4	11	91.4	5.3	3.3						NA	NA
94029	Arthropoda	Arachnida	Araneae	Araneidae	Argiope	Argiope bruennichi	GCA_015342795.1	284772	147518	PacBio Sequel; Illumina	Chromosome	1670285661	2020/11/16	PRJNA629526	SAMN14668034	LR-SR	LR	88.2	1.8	90	4.8	5.2						2027421150.46754	2027421150.46754
477319	Arthropoda	Arachnida	Araneae	Dysderidae	Dysdera	Dysdera silvatica	GCA_006491805.2	21954	12191	Illumina HiSeq	Scaffold	1365686336	2021/07/07	PRJNA475203	SAMN09381544	SR	Yes	70.1	2.1	72.2	15.7	12.1						NA	NA
202533	Arthropoda	Arachnida	Araneae	Eresidae	Stegodyphus	Stegodyphus dumicola	GCA_010614865.1	254130	136722	Illumina HiSeq; PacBio	Scaffold	2551871595	2020/02/14	PRJNA510316	SAMN13619660	LR-SR		81.3	1.7	83	10.4	6.6						3094428394.46016	3094428394.46016
407821	Arthropoda	Arachnida	Araneae	Eresidae	Stegodyphus	Stegodyphus mimosarum	GCA_000611955.2	40339	22242	Illumina Hiseq 2000	Scaffold	2738704917	2014/08/01	PRJNA222714	SAMN02720821	SR		90.7	2.1	92.8	5.1	2.1						NA	NA
931172	Arthropoda	Arachnida	Araneae	Linyphiidae	Oedothorax	Oedothorax gibbosus	GCA_019343175.1	979336	416052	PacBio Sequel	Chromosome	821427276	2021/08/05	PRJNA681589	SAMN17861035	LR		91.4	2.6	94	2.2	3.8						1000024942.12596	1000024942.12596
330961	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	Pardosa pseudoannulata	GCA_008065355.1	23775	11420	Illumina HiSeq; PacBio	Scaffold	4207954893	2019/08/22	PRJNA512163	SAMN10662212	LR-SR		87.4	7.5	94.9	3.6	1.5						NA	NA
257759	Arthropoda	Arachnida	Araneae	Pisauridae	Dolomedes	Dolomedes plantarius	GCA_907164885.1	2276774	1091180		Chromosome	2780156309	2021/05/17	PRJEB44429	SAMEA994727		LR-SR	93.8	2.6	96.4	1.8	1.8	ERR3316064					3370727543.68273	3370727543.68273
6921	Arthropoda	Arachnida	Araneae	Sicariidae	Loxosceles	Loxosceles reclusa	GCA_001188405.1	1855	1090	Illumina	Contig	3262478678	2015/04/27	PRJNA167404	SAMN02641903	SR		25.6	1.2	26.8	27.9	45.3						NA	NA
575412	Arthropoda	Arachnida	Araneae	Theraphosidae	Acanthoscurria	Acanthoscurria geniculata	GCA_000661875.1	729	386	Illumina Hiseq 2000	Contig	7178402394	2014/04/29	PRJNA222716	SAMN02720822	SR		27	1.9	28.9	37.1	34						NA	NA
411427	Arthropoda	Arachnida	Araneae	Theridiidae	Anelosimus	Anelosimus studiosus	GCA_008297655.1	1340	596	Illumina HiSeq	Scaffold	2033432615	2019/09/05	PRJNA557053	SAMN12325188	SR	Yes	28.7	0.3	29	43.3	27.7						NA	NA
256737	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	Latrodectus hesperus	GCA_000697925.2	16204	6996	Illumina	Scaffold	1233806489	2018/02/05	PRJNA168123	SAMN02261529	SR	Yes	77.4	0.8	78.2	15.1	6.7						NA	NA
114398	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	Parasteatoda tepidariorum	GCA_000365465.3	66701	30744	Illumina HiSeq	Scaffold	1228972128	2019/06/14	PRJNA167405	SAMN02364452	SR		93	3.1	96.1	2.1	1.8						1493287473.39486	1493287473.39486
438506	Arthropoda	Insecta	Archaeognatha	Machilidae	Machilis	Machilis hrabei	GCA_003456935.1	2420	1460	Illumina		2144507099	8/31/2018	PRJNA171753	SAMN02645830	SR	Yes	58.2	1	59.2	28.9	11.9						NA	NA
500758	Mollusca	Gastropoda	Architaenioglossa	Ampullariidae	Lanistes	Lanistes nyassanus	GCA_004794575.1	25921	13622	Illumina HiSeq	Scaffold	507389202	2019/04/15	PRJNA523095	SAMN10977644	SR	Yes	92.7	0.9	93.6	3.9	2.5						NA	NA
75126	Mollusca	Gastropoda	Architaenioglossa	Ampullariidae	Marisa	Marisa cornuarietis	GCA_004794655.1	4359112	1718574	Illumina NovaSeq; Oxford Nanopore MiniION	Contig	535287142	2019/04/15	PRJNA445755	SAMN08798387	LR-SR	SR	94.3	0.6	94.9	3.2	1.9						653701816.948897	653701816.948897
400727	Mollusca	Gastropoda	Architaenioglossa	Ampullariidae	Pomacea	Pomacea canaliculata	GCA_003073045.1	1072857	562286	Illumina HiSeq; PacBio	Chromosome	440159624	2018/05/11	PRJNA427478	SAMN08443704	LR-SR	LR-SR	94.4	0.4	94.8	3.1	2.1						538566415.061872	538566415.061872
1245466	Mollusca	Gastropoda	Architaenioglossa	Ampullariidae	Pomacea	Pomacea maculata	GCA_004794325.1	75997	37365	Illumina HiSeq	Scaffold	432264763	2019/04/15	PRJNA523958	SAMN11290946	SR		95	0.3	95.3	3	1.7						529011051.764396	529011051.764396
220873	Mollusca	Bivalvia	Arcoida	Arcidae	Tegillarca	Tegillarca granosa	GCA_013375625.1	605873	327099	PacBio; Illumina	Scaffold	797648519	2020/06/29	PRJNA593692	SAMN13545401	LR-SR		88.2	4.6	92.8	2.3	4.9						971244870.900207	971244870.900207
9891	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra	Antilocapra americana	GCA_007570785.1	220445	103307	Illumina HiSeq	Scaffold	2509063228	2019/07/12	PRJNA526246	SAMN11091591	SR	SR	81.3	17.6	98.9	0.8	0.3	SRR8867569					3042616272.77028	3042616272.77028
302098	Chordata	Mammalia	Artiodactyla	Balaenidae	Eubalaena	Eubalaena japonica	GCA_004363455.1	40705	19201	Illumina HiSeq	Scaffold	2693575300	2019/03/22	PRJNA399464	SAMN07678124	SR	Yes	75.8	10.9	86.7	11.5	1.8						NA	NA
310752	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata scammoni	GCA_000493695.1	25279	14101	Illumina HiSeq 2000	Scaffold	2431687698	2013/10/31	PRJNA72723	SAMN02192642	SR	Yes	86.7	10.8	97.5	1.5	1						NA	NA
33556	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera bonaerensis	GCA_000978805.1	9392	5052	Illumina HiSeq2000	Scaffold	2234641557	2015/03/18	PRJDB1465	SAMD00016608	SR	Yes	66.1	7.8	73.9	20.2	5.9						NA	NA
9771	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera musculus	GCA_009873245.3	6315640	3282062	PacBio Sequel I; Illumina NovaSeq; 10X Genomics chromium; Dovetail Genomics HiC	Chromosome	2374868943	2020/10/02	PRJNA554522	SAMN12287136	LR-SR		87.4	11	98.4	0.9	0.7						2880197308.63398	2880197308.63398
9770	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera physalus	GCA_008795845.1	4503	2273	Illumina	Scaffold	2462774868	2019/10/01	PRJNA72723	SAMN02192672	SR	Yes	83.1	7.5	90.6	6.5	2.9						NA	NA
9773	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	Megaptera novaeangliae	GCA_004329385.1	12323	6672	Illumina HiSeq	Scaffold	2265788366	2019/03/06	PRJNA509641	SAMN10585801	SR	Yes	89.6	7.9	97.5	1.7	0.8						NA	NA
59515	Chordata	Mammalia	Artiodactyla	Bovidae	Addax	Addax nasomaculatus	GCA_019593525.1	17028	8700	Illumina NextSeq	Scaffold	2795170309	2021/08/13	PRJNA742532	SAMN19946357	SR	Yes	90.4	6.7	97.1	2.5	0.4						NA	NA
9897	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros	Aepyceros melampus	GCA_006408695.1	82459	41269	Illumina HiSeq	Scaffold	2631303056	2019/06/24	PRJNA438286	SAMN08714480	SR	SR	84.5	7.4	91.9	6.8	1.3	SRR6860892	4586820000	FCM	2005	one measure	3190566435.02912	4586820000
59517	Chordata	Mammalia	Artiodactyla	Bovidae	Alcelaphus	Alcelaphus buselaphus	GCA_006408545.1	915	630	Illumina HiSeq	Scaffold	3882338275	2019/06/24	PRJNA438286	SAMN08714483	SR	Yes	14.3	0.7	15	35.4	49.6						NA	NA
9899	Chordata	Mammalia	Artiodactyla	Bovidae	Ammotragus	Ammotragus lervia	GCA_002201775.1	52248	25586	Illumina	Scaffold	2650836958	2017/06/20	PRJNA361449	SAMN06233879	SR	SR	89.8	8.4	98.2	1.4	0.4	SRR5438049					3214208843.7083	3214208843.7083
59523	Chordata	Mammalia	Artiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	GCA_006408585.1	42837	21379	Illumina HiSeq	Scaffold	3024612899	2019/06/24	PRJNA438286	SAMN08714490	SR	Yes	84.7	8.5	93.2	5.6	1.2						NA	NA
59527	Chordata	Mammalia	Artiodactyla	Bovidae	Beatragus	Beatragus hunteri	GCA_004027495.1	60095	32183	Illumina HiSeq	Scaffold	2697255800	2019/01/16	PRJNA399375	SAMN07678065	SR	SR	83.2	6.5	89.7	8.1	2.2	SRR11428427					3270390820.7131	3270390820.7131
43346	Chordata	Mammalia	Artiodactyla	Bovidae	Bison	Bison bison bison	GCA_000754665.1	19993	9040	454; Illumina HiSeq	Scaffold	2828031685	2014/10/08	PRJNA257088	SAMN02947321	SR		89.6	6.9	96.5	2.6	0.9						NA	NA
30520	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos frontalis	GCA_007844835.1	28712	15340	Illumina HiSeq; PacBio	Scaffold	3002445034	2019/08/05	PRJNA241403	SAMN02689702	LR-SR	Yes	80.4	15.7	96.1	2.5	1.4						NA	NA
9904	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos gaurus	GCA_014182915.2	13340585	5924469	PacBio	Chromosome	2717349581	2020/08/14	PRJNA325061	SAMN05558794	LR	LR-SR	89.5	8.7	98.2	1	0.8	SRR12660161					3294710866.05335	3294710866.05335
30521	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos grunniens	GCA_005887515.2	44716738	19373331	Oxford Nanopore GridION; Illumina HiSeq	Chromosome	2832776395	2019/06/10	PRJNA540974	SAMN11569574	LR-SR		87.7	7.4	95.1	1.2	3.7						3434415053.63058	3434415053.63058
9915	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos indicus	GCA_000247795.2	49926	24841	SOLiD	Chromosome	2673965444	2014/11/25	PRJNA72827	SAMN02953802	SR		87.4	7.1	94.5	1.8	3.7						NA	NA
72004	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos mutus	GCA_000298355.1	22882	12394	Illumina HiSeq; Illumina GA	Scaffold	2645161911	2013/01/09	PRJNA74739	SAMN00744358	SR	Yes	91.8	6.3	98.1	1.3	0.6						NA	NA
9913	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	GCA_002263795.2	25896116	14624078	PacBio; Illumina NextSeq 500; Illumina HiSeq; Illumina GAII	Chromosome	2715853792	2018/04/11	PRJNA391427	SAMN03145444	LR-SR	LR-SR	90.4	8.2	98.6	0.8	0.6	SRR5753497	3618600000	FCM	1998	one measure	3292900472.26537	3618600000
89462	Chordata	Mammalia	Artiodactyla	Bovidae	Bubalus	Bubalus bubalis	GCA_003121395.1	22441509	11139870	PacBio	Chromosome	2655780776	2018/05/14	PRJNA437177	SAMN08640746	LR	LR-SR	91.1	7.8	98.9	0.7	0.4	SRR7284794					3220192480.03408	3220192480.03408
9923	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra aegagrus	GCA_000978405.1	19503	10243	Illumina Hiseq2000	Chromosome	2828873048	2015/04/24	PRJNA261263	SAMN03282421	SR		87	8.1	95.1	3.6	1.3						NA	NA
9925	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra hircus	GCA_001704415.1	26244591	7308691	PacBio	Chromosome	2922813246	2016/08/24	PRJNA290100	SAMN03863711	LR	LR-SR	89.5	9.3	98.8	0.8	0.4		3168720000	FD	1976	one measure	3543389083.88466	3168720000
72542	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra ibex	GCA_006410555.1	381175	190536	Illumina HiSeq	Scaffold	2701356656	2019/06/24	PRJNA438286	SAMN08714504	SR		55.5	3	58.5	2	39.5						3275354197.38441	3275354197.38441
72544	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra sibirica	GCA_003182615.2	379024	194480	Illumina	Scaffold	2733031394	2018/10/30	PRJNA361447	SAMN06233877	SR	SR	89.6	8.9	98.5	1	0.5	SRR5260690					3313690987.47386	3313690987.47386
129224	Chordata	Mammalia	Artiodactyla	Bovidae	Cephalophus	Cephalophus harveyi	GCA_006410635.1	61373	29991	Illumina HiSeq	Scaffold	2816643069	2019/06/24	PRJNA438286	SAMN08714507	SR	SR	87	7.8	94.8	4.1	1.1	SRR6891823					3414888453.84287	3414888453.84287
9927	Chordata	Mammalia	Artiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	GCA_006408615.1	70608	35575	Illumina HiSeq	Scaffold	2644042816	2019/06/24	PRJNA438286	SAMN08714482	SR	SR	90.3	6.3	96.6	2.6	0.8	SRR6902711					3205985710.31752	3205985710.31752
9929	Chordata	Mammalia	Artiodactyla	Bovidae	Damaliscus	Damaliscus lunatus	GCA_006408505.1	38843	19268	Illumina HiSeq	Scaffold	3127764384	2019/06/24	PRJNA438286	SAMN08714481	SR	Yes	89.8	7.9	97.7	1.6	0.7						NA	NA
69308	Chordata	Mammalia	Artiodactyla	Bovidae	Eudorcas	Eudorcas thomsonii	GCA_006408755.1	137862	54175	Illumina HiSeq	Scaffold	2904272043	2019/06/24	PRJNA438286	SAMN08714486	SR	SR	88.5	9.7	98.2	1.5	0.3	SRR6894854					3520948165.59145	3520948165.59145
330464	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius	GCA_004026825.1	69369	36671	Illumina HiSeq	Scaffold	2715042536	2019/01/16	PRJNA399397	SAMN07678087	SR	SR	82.4	9.1	91.5	6.7	1.8	SRR11430235					3291918587.23822	3291918587.23822
37186	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	GCA_016433095.1	237263	117121	Illumina HiSeq	Scaffold	2603424346	2020/12/29	PRJNA682311	SAMN16987477	SR		89.9	8.7	98.6	1	0.4						3156824080.05732	3156824080.05732
82127	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus niger niger	GCA_006942125.1	45525	24018	Illumina HiSeq	Scaffold	2595326149	2019/07/12	PRJNA403773	SAMN07620900	SR	Yes	90.5	8.3	98.8	1	0.2						NA	NA
9962	Chordata	Mammalia	Artiodactyla	Bovidae	Kobus	Kobus ellipsiprymnus	GCA_006410655.1	26174	12165	Illumina HiSeq	Scaffold	2895340485	2019/06/24	PRJNA438286	SAMN08714511	SR	Yes	88.1	8.3	96.4	3	0.6						NA	NA
91880	Chordata	Mammalia	Artiodactyla	Bovidae	Kobus	Kobus leche leche	GCA_014926565.1	66947	28953	Illumina HiSeq	Scaffold	2771252237	2020/10/23	PRJNA599106	SAMN13832371	SR	SR	90.6	7.7	98.3	1.4	0.3	SRR10901949					3359950705.08014	3359950705.08014
69311	Chordata	Mammalia	Artiodactyla	Bovidae	Litocranius	Litocranius walleri	GCA_006410535.1	62351	29861	Illumina HiSeq	Scaffold	2979336167	2019/06/24	PRJNA438286	SAMN08714484	SR	SR	86.8	10.9	97.7	1.6	0.7	SRR6904112	3579480000	FCM	2005	one measure	3611800300.34427	3579480000
66434	Chordata	Mammalia	Artiodactyla	Bovidae	Madoqua	Madoqua kirkii	GCA_006408675.1	27727	13511	Illumina HiSeq	Scaffold	2648126871	2019/06/24	PRJNA438286	SAMN08714488	SR	Yes	73.8	5.2	79	16.8	4.2						NA	NA
67941	Chordata	Mammalia	Artiodactyla	Bovidae	Nanger	Nanger dama ruficollis	GCA_019969365.1	270765	118285	Illumina NovaSeq	Scaffold	3008822536	2021/09/14	PRJNA718892	SAMN18578434	SR		81.7	16.8	98.5	1.3	0.2						3647488448.38366	3647488448.38366
27591	Chordata	Mammalia	Artiodactyla	Bovidae	Nanger	Nanger granti	GCA_006408635.1	7464	3389	Illumina HiSeq	Scaffold	3032779593	2019/06/24	PRJNA438286	SAMN08714487	SR	Yes	80.8	8.2	89	7.5	3.5						NA	NA
66442	Chordata	Mammalia	Artiodactyla	Bovidae	Neotragus	Neotragus moschatus	GCA_006410615.1	59748	14080	Illumina HiSeq	Scaffold	2675729750	2019/06/24	PRJNA438286	SAMN08714493	SR	SR	79.6	5.8	85.4	10.8	3.8	SRR6881764					3244337261.55485	3244337261.55485
1027985	Chordata	Mammalia	Artiodactyla	Bovidae	Neotragus	Neotragus pygmaeus	GCA_006410875.1	30916	7102	Illumina HiSeq	Scaffold	2895867692	2019/06/24	PRJNA438286	SAMN08714492	SR	Yes	72.5	6.7	79.2	17.1	3.7						NA	NA
34873	Chordata	Mammalia	Artiodactyla	Bovidae	Oreamnos	Oreamnos americanus	GCA_009758055.1	24510	12185	Illumina HiSeq	Scaffold	2506012843	2019/12/16	PRJNA510081	SAMN10593834	SR	Yes	88.4	7	95.4	3.7	0.9						NA	NA
66444	Chordata	Mammalia	Artiodactyla	Bovidae	Oreotragus	Oreotragus oreotragus	GCA_006410675.1	42127	21022	Illumina HiSeq	Scaffold	3247632364	2019/06/24	PRJNA438286	SAMN08714489	SR	Yes	82.9	8.5	91.4	7	1.6						NA	NA
59534	Chordata	Mammalia	Artiodactyla	Bovidae	Oryx	Oryx dammah	GCA_014754425.2	374342	189180	Illumina NovaSeq; Illumina HiSeq; Hi-C; 10X Genomics	Scaffold	2707182720	2020/09/25	PRJNA622505	SAMN14518290	SR	SR	87.5	10.9	98.4	1	0.6	SRR11529474					3282405639.84988	3282405639.84988
9958	Chordata	Mammalia	Artiodactyla	Bovidae	Oryx	Oryx gazella	GCA_003945745.1	19527	10916	Illumina HiSeq	Scaffold	2762920344	2018/12/14	PRJNA479821	SAMN09604855	SR	Yes	89.2	7.2	96.4	1.8	1.8						NA	NA
59536	Chordata	Mammalia	Artiodactyla	Bovidae	Ourebia	Ourebia ourebi	GCA_006417275.1	1724	1027	Illumina HiSeq	Scaffold	2524866914	2019/06/24	PRJNA438286	SAMN08714494	SR	Yes	24.9	2.2	27.1	46.4	26.5						NA	NA
30527	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis ammon	GCA_003121645.1	151598	77755	Illumina	Scaffold	2643433589	2018/05/11	PRJNA361450	SAMN06233880	SR	Yes	59.4	4.6	64	2.3	33.7						3205248346.44048	3205248346.44048
9940	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis aries	GCA_016772045.1	43178051	22927481	Oxford Nanopore PromethION; PacBio RSII; Illumina HiSeq	Chromosome	2628146905	2021/02/03	PRJNA675594	SAMN17575729	LR-SR	LR	88.8	10	98.8	0.6	0.6		3227400000	FD	1976	one measure	3186746460.31054	3227400000
37174	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis canadensis	GCA_004026945.1	61662	29833	Illumina HiSeq	Scaffold	2863658823	2019/01/16	PRJNA399410	SAMN07678102	SR	SR	82.4	8.8	91.2	6.6	2.2	SRR11431894					3471792889.54791	3471792889.54791
1867112	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis nivicola lydekkeri	GCA_903231385.1	1765443	867860		Scaffold	2618977458	2020/06/16	PRJEB38329	SAMEA6833340		LR-SR	91.1	7.5	98.6	0.8	0.6	ERR4161992					3175648431.18476	3175648431.18476
469796	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis orientalis	GCA_014523465.1	42163491	23295877	PacBio Sequel; Illumina NovaSeq	Chromosome	2652567896	2020/09/11	PRJNA529571	SAMN15835291	LR-SR		88.9	10.1	99	0.6	0.4						3216303844.67606	3216303844.67606
907741	Chordata	Mammalia	Artiodactyla	Bovidae	Philantomba	Philantomba maxwellii	GCA_006410695.1	11378	6119	Illumina HiSeq	Scaffold	3145938691	2019/06/24	PRJNA438286	SAMN08714509	SR	Yes	77.7	7	84.7	10.4	4.9						NA	NA
157668	Chordata	Mammalia	Artiodactyla	Bovidae	Procapra	Procapra przewalskii	GCA_006410515.1	10683	5185	Illumina HiSeq	Scaffold	2692986855	2019/06/24	PRJNA438286	SAMN08714485	SR	Yes	88.7	7.4	96.1	2.9	1						NA	NA
59542	Chordata	Mammalia	Artiodactyla	Bovidae	Pseudois	Pseudois nayaur	GCA_003182575.1	20990	10750	Illumina	Scaffold	2584167189	2018/05/31	PRJNA361448	SAMN06233878	SR	Yes	72.9	6.7	79.6	16.4	4						NA	NA
